Timestamp,Epoch,Loss,Rec_Loss,Std_Loss,Cov_Loss
2026-08-23 10:11:29,22,0.5088161054253578,0.05602429646998644,0.2630321763455868,4.743990981578827
2026-08-23 10:11:46,23,0.5078640756011009,0.05520333617925644,0.2642422507703304,4.710462353229523
2026-08-23 10:12:01,24,0.5078155809640884,0.05590651411563158,0.26209796115756034,4.745277729034424
2026-08-23 10:12:19,25,0.5082549664378166,0.056495530046522614,0.26534147828817367,4.660449104309082
2026-08-23 10:12:33,26,0.5061772340536117,0.054020285978913306,0.2639618796110153,4.704876828193664
2026-08-23 10:12:48,27,0.5059856972098351,0.05385827042162419,0.2644142088294029,4.692830636501312
2026-08-23 10:13:03,28,0.5059007665514946,0.05435954988002777,0.2638479518890381,4.692331693172455
2026-08-23 10:13:19,29,0.504237442612648,0.05377651330083608,0.2604629808664322,4.749948809146881
2026-08-23 10:13:34,30,0.5063345894217491,0.05417389683425426,0.26096924766898155,4.779786248207092
2026-08-23 10:13:49,31,0.5042029130458832,0.05325674023479223,0.26364032939076426,4.682646210193634
2026-08-23 10:14:05,32,0.5038497543334961,0.053071563057601454,0.25647586554288865,4.85755835056305
2026-08-23 10:14:21,33,0.5042510223388672,0.05313512187451124,0.2560588935017586,4.876425294876099
2026-08-23 10:14:36,34,0.5030707436800003,0.050783455297350885,0.24628630317747593,5.150024733543396
2026-08-23 10:14:51,35,0.5032326707243919,0.05212409671396017,0.2416106240451336,5.237448971271515
2026-08-23 10:15:05,36,0.5045842850208282,0.052199833020567896,0.2458710176497698,5.162835943698883
2026-08-23 10:15:20,37,0.5049670541286468,0.054368708543479444,0.242856652662158,5.1935425162315365
2026-08-23 10:15:35,38,0.44904730588197705,0.058547123484313485,0.18307060547173024,5.185739541053772
2026-08-23 10:15:50,39,0.4403334340453148,0.06597960956394672,0.15539303384721279,5.474019911289215
2026-08-23 10:16:05,40,0.42657101303339007,0.07831847310066223,0.1413563472405076,5.172404987812042
2026-08-23 10:16:21,41,0.4188364917039871,0.10127395369112492,0.10630675265565515,5.281394779682159
2026-08-23 10:16:36,42,0.46204465299844744,0.14005022540688514,0.09466033112257718,5.6833525562286376
2026-08-23 10:16:51,43,0.4930099692940712,0.19004232242703437,0.08847519803792238,5.3623114109039305
2026-08-23 10:17:07,44,0.540779499411583,0.2506340278685093,0.07932935846969486,5.270403027534485
2026-08-23 10:17:22,45,0.5639458304643631,0.3180741633474827,0.052221670430153605,4.8412500166893
2026-08-23 10:17:38,46,0.6188029098510742,0.4033526211977005,0.046710438337177036,4.218496391773224
2026-08-23 10:17:53,47,0.6870537102222443,0.488519643843174,0.04453835841268301,3.8498928809165953
2026-08-23 10:18:09,48,0.7600519567728042,0.565825197994709,0.048194657787680624,3.650802574157715
2026-08-23 10:18:24,49,0.8295801270008087,0.6383908212184906,0.044924225732684134,3.656627125740051
2026-08-23 10:18:40,50,0.8865903216600418,0.6941099411249161,0.04970616519451141,3.569355375766754
2026-08-23 10:18:55,51,0.932957489490509,0.7609877616167069,0.043289972338825464,3.21699383020401
2026-08-23 10:19:11,52,0.9935827106237411,0.827305074930191,0.04058625614270568,3.1422845983505248
2026-08-23 10:19:26,53,1.0381730258464814,0.8841333466768265,0.03768725547939539,2.908810739517212
2026-08-23 10:19:41,54,1.0854882150888443,0.9410653614997864,0.033768950663506984,2.766347714662552
2026-08-23 10:19:56,55,1.14363460958004,1.0067103117704392,0.031233045142143964,2.6422814869880678
2026-08-23 10:20:13,56,1.193975303173065,1.0716681909561157,0.025627095885574817,2.4170005249977113
2026-08-23 10:20:28,57,1.214396481513977,1.0972417283058167,0.024065370243042707,2.327234650850296
2026-08-23 10:20:44,58,1.2689275133609772,1.1537616956233978,0.02182345589622855,2.3335590028762816
2026-08-23 10:20:59,59,1.3130004906654358,1.2023771131038665,0.020627006199210884,2.249909464120865
2026-08-23 10:21:15,60,1.3223648083209991,1.2183243691921235,0.01851486535742879,2.1381394839286805
2026-08-23 10:21:30,61,1.3673010230064393,1.2627403688430787,0.018743103258311748,2.1454386711120605
2026-08-23 10:21:45,62,1.3923511445522307,1.287956817150116,0.017996200565248727,2.159953191280365
2026-08-23 10:22:01,63,1.4158685779571534,1.3196727132797241,0.01759374750778079,1.9650531756877898
2026-08-23 10:22:16,64,1.4361017751693725,1.3366295456886292,0.01853439787402749,2.0234459483623506
2026-08-23 10:22:32,65,1.4511454379558564,1.3579665684700013,0.017629499062895775,1.8887341165542602
2026-08-23 10:22:48,66,1.4691818952560425,1.3797425019741059,0.01624379826709628,1.8298899126052857
2026-08-23 10:23:03,67,1.4987656152248383,1.4085239553451538,0.01772536279633641,1.8129071807861328
2026-08-23 10:23:18,68,1.5209992408752442,1.4323364186286927,0.01636574635282159,1.8074267959594728
2026-08-23 10:23:34,69,1.5320036959648133,1.444896538257599,0.015432415716350078,1.7918686425685884
2026-08-23 10:23:50,70,1.5584911835193633,1.4743546891212462,0.016590174697339536,1.6886582136154176
2026-08-23 10:24:06,71,1.5647151529788972,1.4843510937690736,0.014959231596440076,1.6351208508014679
2026-08-23 10:24:22,72,1.5520987951755523,1.4740827512741088,0.013296088110655547,1.6179985749721526
2026-08-23 10:24:38,73,1.5831292295455932,1.5068586146831513,0.014236356690526008,1.5508563196659089
2026-08-23 10:24:53,74,1.5887168622016907,1.5143386459350585,0.012898019161075353,1.5370051681995391
2026-08-23 10:25:09,75,1.5845305156707763,1.510473939180374,0.013178306315094233,1.5219568026065826
2026-08-23 10:25:25,76,1.6074000918865203,1.5358211755752564,0.011804199125617743,1.4943679428100587
2026-08-23 10:25:40,77,1.614840567111969,1.5423084950447083,0.013283693809062242,1.4812096428871155
2026-08-23 10:25:56,78,1.6538380372524262,1.5859533643722534,0.011669596638530493,1.4053769171237946
2026-08-23 10:26:13,79,1.6355796325206757,1.5682647275924682,0.0117904831469059,1.388110636472702
2026-08-23 10:26:29,80,1.664140648841858,1.598696700334549,0.012165970522910357,1.331949473619461
2026-08-23 10:26:45,81,1.667647022008896,1.6028968071937562,0.012089518755674362,1.3165175211429596
2026-08-23 10:27:01,82,1.6954235172271728,1.6309383749961852,0.011130377408117056,1.3338691663742066
2026-08-23 10:27:16,83,1.6849518954753875,1.6235646975040436,0.011005145199596882,1.2595515191555022
2026-08-23 10:27:31,84,1.6660838580131532,1.6033515191078187,0.011227851212024688,1.2876121127605438
2026-08-23 10:27:46,85,1.673554527759552,1.6135530591011047,0.009588702470064164,1.2603191459178924
2026-08-23 10:28:01,86,1.6734048342704773,1.6154201304912568,0.009565391875803471,1.2104828345775605
2026-08-23 10:28:17,87,1.689169465303421,1.6299152755737305,0.01047629065811634,1.2194474840164184
2026-08-23 10:28:33,88,1.6773269116878509,1.618933242559433,0.009496830180287361,1.2224208879470826
2026-08-23 10:28:49,89,1.6744163405895234,1.6171740889549255,0.010226951278746128,1.175382467508316
2026-08-23 10:29:04,90,1.6965443468093873,1.6386659359931945,0.009925180226564407,1.1988308370113372
2026-08-23 10:29:20,91,1.6966227173805237,1.6405164074897767,0.009646584820002317,1.1614933931827545
2026-08-23 10:29:36,92,1.6663043463230134,1.6095525801181794,0.010333374682813883,1.1604599010944368
2026-08-23 10:29:52,93,1.6830204474925994,1.6274045157432555,0.009323426149785518,1.157312798500061
2026-08-23 10:30:07,94,1.6859024798870086,1.6314882481098174,0.009253091551363469,1.1290286839008332
2026-08-23 10:30:23,95,1.6921298277378083,1.6386605870723725,0.009180276654660702,1.1072240340709687
2026-08-23 10:30:39,96,1.702114840745926,1.6500385367870332,0.00857304135337472,1.0875815379619598
2026-08-23 10:30:54,97,1.70096329331398,1.6484914076328279,0.008751072864979505,1.0930202865600587
2026-08-23 10:31:10,98,1.69226757645607,1.6397922563552856,0.008843431510031223,1.090797336101532
2026-08-23 10:31:26,99,1.6931646275520325,1.6422056198120116,0.008282599542289971,1.0669101524353026
2026-08-23 10:31:41,100,1.673507388830185,1.6226614034175872,0.008216759003698827,1.0657305490970612
